company_id,speciality
22307995,Natural Gas
22307995,Eagle Ford
22307995,Exploration & Development
3545690,Print and Copy Solutions
3545690,Printer and Copier Consulting
3545690,Printer and Copier Supplies
3545690,Printer and Copier Services
1817645,Las Vegas luxury homes and condos
1817645,AI
19175,Lumber
19175,BCTMP Pulp
19175,Plywood
19175,LVL
19175,MDF
19175,NBSK Pulp
19175,Bioenergy
19175,Lignin
19175,OSB
19175,particleboard
19175,furniture
19175,Bioproducts
19175,Biomaterials
19175,Forest Management
19175,Sustainable Forestry
90696736,Recruitment
90696736,Talent Sourcing
90696736,Direct-Hire
5047,elevators
5047,escalators
5047,automatic doors
5047,elevator maintenance
5047,escalator maintenance
5047,elevator modernization
5047,escalator modernization
683144,Multifamily
683144,Healthcare
683144,Affordable
683144,Seniors Housing
683144,Student Housing
683144,Lending
683144,FHA/HUD
683144,Fannie Mae
683144,Freddie Mac
683144,CMBS
683144,Bridge Lending
683144,GHII
683144,Greystone Monticello
35431930,Acquisition
35431930,Entitlement
35431930,Development
35431930,Real Estate
35431930,Single-Family Residential
35431930,Communities
35431930,Commercial Properties
35431930,Residential Lots
856261,Finance Recruitment
856261,Finance Recruitment in the Media industry
856261,Finance Recruitment in the Entertainment industry
856261,Finance Recruitment in the Technology industry
856261,Finance Recruitment in the Creative industry
856261,Finance Recruitment in the Marketing industry
856261,search and selection
856261,recruitment
856261,Finance recruitment into accountancy practice
4530445,Natural Resource Law
4530445,Criminal Law
4530445,Law and Cybersecurity
4530445,Litigation
4530445,Bar Preparation
4530445,Consitutional Law
4530445,Healthcare Law
4530445,Contracts & Torts
4530445,Engineering and Law
4530445,Intellectual Property
4530445,Immigration Law
3530004,Animal Protection
3530004,Animal Welfare
3530004,Animal Advocacy
3071863,Engineering
3071863,Finance
3071863,Information Technology
3071863,government
3071863,leadership
3071863,management
3071863,military
3071863,veteran
69909,Wholesale
69909,Distribution
69909,Asset Recovery
69909,Reverse Logistics
69909,Telecommunications
69909,Mobile devices
27103815,Finance
27103815,Corporate Finance
27103815,Equity Research
27103815,ESG
27103815,Blockchain
27103815,FIntech
27103815,AI
94243278,CNC PLASMA CUTTING
94243278,STEEL DETAILING
94243278,MULTI-FUNCTION CNC DRILL BEAM LINE
94243278,12+ WELDING STATIONS
94243278,HANDRAIL FABRICATION STATION(SQUARE/PIPE)
94243278,CONVEYOR SYSTEM FABRICATION
94243278,WOOD INDUSTRY
94243278,FRAC SAND INDUSTRY
4394,specialty insurance
4394,extended service products and related services
4394,renters insurance
4394,lender-placed homeowners insurance
4394,flood insurance
4394,mobile device protection products
4394,mobile device logistics and repairs
4394,F&I Training
4394,Deposit Alternatives
2959380,Professional Services
2959380,Recruiting Services
2959380,Temporary Employees
2959380,Executive Recruiting
2959380,Administrative Staffing
2959380,Light Industrial Staffing
2959380,Veteran Employment
2959380,Military Transition
2959380,Military Spouse Employment
2959380,Talent Sourcing
2959380,Talent Aquisition
2959380,Agricultural Employment
2959380,Education Professionals
2959380,Hospitality Recruiting
2959380,Information Technology Professionals
2959380,Cleared Talent
2959380,Innovative Branding
28398376,Occupational Therapy
28398376,Mental Health Therapy
28398376,Speech Therapy
28398376,Physical Therapy
28398376,ABA
28398376,Behavioral Therapy
28398376,Comprehensive Diagnostic Evaluations
67507,Professional Placement
67507,Temporary & Temporary-to-Hire
67507,Mortgage Staffing
67507,Insurance Staffing
67507,Call Center / Customer Service
67507,Sales Staffing
67507,Accounting / Finance Staffing
67507,IT/ IS Staffing
67507,Manufacturing / Warehouse Management Staffing
67507,C-Level & Executive Staffing
15418050,Appraisals
15418050,Eminent Domain
15418050,Seller Consulting
15418050,Independent
15418050,Unbiased
15418050,brokerage
15418050,consulting
15418050,billboards
15418050,outdoor advertising
15418050,acquisitions
15418050,investment banking
15418050,leases
15418050,outdoor media
15418050,DOOH
15418050,OOH
15418050,corporate partnerships
15418050,naming rights
15418050,sponsorships
15418050,signage
165833,Travel
165833,Business
165833,Casual
165833,Umbrellas
165833,Travel accessories
165833,Handbags
165833,Small leather goods
165833,Gloves
165833,Luggage
165833,Backpack
165833,Suitcase
165833,Holiday
165833,Vacation
165833,Samsonite
17966039,healthcare
17966039,hardware
17966039,software
17966039,clinical studies
17966039,scientific research
17966039,disease management platforms
17966039,sensors
17966039,population health management
17966039,precision medicine
17966039,precision health
17966039,health equity
17966039,digital health
17966039,health tech
52708,designer
52708,fashion
52708,design
52708,craftmanship
83207,Business Travel
83207,Hotels
83207,Leisure Travel
83207,Meetings and Events
83207,Conferences
83207,Weddings
83207,Retreats
83207,Restaurants
83207,Accommodation
83207,Holidays
83207,Resorts
83207,Spa
83207,Bars
83207,Pubs
83207,Fine Dining
83207,Luxury Hotels
1096167,Prepress
1096167,Offset Printing
1096167,Digital Printing
1096167,Specialty Finishing
1096167,Traditional FInishing
1096167,Direct Mail
1096167,Card Production
166147,Slots
166147,Hotel
166147,Video Poker
166147,Dining
166147,Table Games
166147,Poker
166147,Bingo
166147,Entertainment- Concerts
166147,Movies
166147,Bowling
166147,Fine Dining
166147,Buffets
166147,Meetings
166147,Conventions
166147,Event Space
166147,Weddings
166147,Spas
166147,Salons
91406040,Insurance
91406040,Technology
91406040,Ventures
91406040,Investments
91406040,Retirement
91406040,Annuities
91406040,Fintech
91406040,Insuretech
91406040,"Diversity, Equity and Inclusion"
91406040,Multicultural Business Strategy
91406040,Credit Unions
91406040,Employee Benefits
91406040,Asset Management
91406040,Financial Institutions
91406040,Financial Services
91406040,Lending
91406040,Digital Marketing
91406040,Venture Capital
91406040,Retirement Planning
91406040,Debt Protection
91406040,Life Insurance
91406040,Auto Insurance
91406040,Home Insurance
91406040,Final Arrangements
91406040,DEI
824370,Power Generating Plant Fire Protection
824370,Chemical Processing Plant Fire Protection
824370,Heavy Industry Fire Protection
824370,HVAC
824370,Plumbing
824370,Refrigeration
824370,Mechanical Services
824370,Industrial Piping
824370,Fabrication
824370,Design/Build
824370,Special Hazard Systems
824370,BIM
824370,Project Management
824370,Fire Protection
824370,Fire Alarm
824370,Building Automation
824370,Prefabrication
824370,Chillers
824370,Cooling & Heating
3216326,Higher Education
3216326,Nursing Education
3216326,Practical Nurse Education
3216326,Registered Nurse Education
744748,Architecture
744748,MEP Engineering
744748,Interior Design
744748,Fire Protection Engineering
744748,Civil Engineering
744748,Commissioning
744748,Structural Engineering
744748,Refrigeration Engineering
744748,Permit Processing
744748,Landscape Architecture
744748,Energy Services
744748,Fueling Design
1104193,flood protection
1104193,conservation
1104193,regulation
15241,delivery
15241,grocery
15241,produce
15241,e-commerce
15241,food
15241,specialty food
15241,organic
15241,Meal Kits
15241,fresh
15241,healthy solutions
15241,food experiences
2760138,Cybersecurity
2760138,Security Information Event Management
2760138,Managed Security Operations Center
2760138,Managed Security Services
2760138,Big Data Security
2760138,Managed Threat Detection and Response Service
2760138,Managed Detection and Response
2760138,MDR
2760138,Hybrid AI
2760138,Security Operations Center
2760138,Threat Hunting
2760138,Alerting and Reporting
2760138,24x7 Monitoring
2760138,Vulnerability Assessment
2760138,Cloud Security
2760138,Managed Cloud Monitoring
2760138,Managed Risk
71220701,Single-Family Rental
71220701,Low Code / No Code
71220701,Robotic Process Automation
71220701,Integrations
71220701,Asset Management
71220701,Asset Origination
10456,powder coating liquid painting
10456,plastic extrusion injection molding
10456,fluid dispensing
10456,adhesive dispensing
10456,fluid management
10456,bonding
10456,sealing
10456,test and inspection
10456,measurement and control
10456,treating and curing
10456,filling and encapsulating
10456,processing and compounding
287061,Advertising
287061,Strategy
287061,Interactive/Digital
287061,Public Relations
287061,Media
287061,Web
287061,Marketing
894315,Security Surveillance Solutions
894315,Security Cameras
894315,Security Systems
894315,CCTV
894315,IP
894315,"HD-TVI, HDTVI"
894315,Doorbell
894315,Wifi 
894315,Competitive Pricing 
894315,4k 
894315,NVR
894315,DVR
894315,Dome Cameras
894315,Retail
894315,PoE Switches
894315,Project Registration
894315,Starlight
894315,Matrix IR
894315,H.265+
894315,PTZ
894315,Access Control
894315,Retail Loss
13795,Sports
13795,Non- profit
79950,Information Technology
79950,Office Support
79950,Accounting/ Finance
79950,Engineering
79950,Legal Services
79950,Human Resources
79950,Creative Services
79627005,orthopedics
79627005,animal health
299669,Market Research
299669,Business-to-Business research
299669,Competitive Intelligence
299669,Market Entry & Opportunity
299669,Market Sizing
299669,Emerging Markets
299669,IT Market Research
299669,Healthcare market research
299669,Fieldwork
299669,Strategic Planning
299669,management consulting
299669,design research
299669,innovation consulting
299669,usability research
299669,b2b research
299669,fintech strategy
299669,Focus Groups
299669,Surveys
299669,brand consulting
299669,product research
299669,product design
299669,automotive research
299669,qualitative research
299669,quantitative research
299669,nyc
299669,london
299669,shanghai
299669,strategy consulting
299669,consulting
299669,fintech
299669,market entry strategy
299669,portfolio expansion
299669,ux research
718195,Car Accidents
718195,Personal Injury
718195,Motorcycle Accidents
718195,Dog Bites
718195,Pedestrian Accidents
718195,Bicycle Accidents
718195,Truck Accidents
718195,Slip and Falls
23552,high-performance alloy manufacturing
23552,alloy development
23552,vacuum/premium melting processing
23552,powder metallurgy
5913,Electricity transmission
5913,Liquefied natural gas
5913,Energy distribution
5913,Emergency response 
497649,Design-Build
497649,Construction Management
497649,General Contractor
497649,Preconstruction Services
5322,Ingénierie et Conseil en Technologies
5322,Information technology
5322,Engineering
5322,conseil
5322,systèmes d'information
1050601,Comprehensive Chromosome Screening
1050601,infertility
1050601,fertility
1050601,IVF
1050601,In Vitro Fertilization
1379912,Education
1379912,Residential Services
1379912,Training
1379912,Special Education
1379912,Head Start
1379912,Day Habilitation
1379912,Community Habilitation
1379912,Autism
1379912,Developmental Disabilities
1379912,Family Support Services
10243,Professional Service
10243,Consultancy
10243,Engineers
10243,Architects
10243,Environmental Scientists
10243,Water
10243,Energy and Resources
10243,Environment
10243,Property and Buildings
10243,Transportation
10243,Digital
10243,Advisory
82538261,Government Consulting
82538261,Finance
82538261,HR
82538261,Public Management
82538261,Workplace Investigations
30291,Building
30291,Communications
30291,Environmental
30291,Infrastructure
30291,Mining
30291,Oil & Gas
30291,Power
30291,Properties
30291,Transportation
30291,Heavy Civil
2957445,Reservation Software for Activity and Tourism Businesses
2957445,Website Development
2957445,POS  Software
149934,Acquisition
149934,Development
149934,Construction
149934,Property Management
3316635,Law Enforcement Litigation
3316635,Management Operation Consultation for Police
3316635,Policy Development
3316635,Force Analysis
11232689,IT Consulting
11232689,IT Staffing 
11232689,Recruitment Services
11232689,Application Development
11232689,Quality Assurance
11232689,Robotic Process Automation
11232689,Artificial Intelligence
11232689,Machine Learning
11232689,Digital Transformation
11232689,Data and Analytics
11232689,Cloud and Infrastructure
11232689,CRM-Salesforce
11232689,Skills Development
5347749,Commercial Real Estate Services
5347749,Agency and Brokerage Services
5347749,Retail Real Estate Services
5347749,Consulting Services
5347749,Investment Sales
5347749,Tenant Representation
5347749,Landlord Representation
111803,Biotech/Life Science
111803,Healthcare
111803,Public/Civic
111803,Office/Commercial
111803,Education
111803,Tribal/Native American
111803,"Retail, Hospitality and Restaurants"
111803,Data Center
668211,Food & Beverage Manufacturing
668211,"Recruitment, Sourcing, Headhunting, Assessment"
668211,ACMPR
668211,Pharmaceutical
668211,Medical Device
668211,NHP
668211,Cannabis
668211,Medical Marijuana
668211,Food Manufacturing
668211,Human Resources
668211,Recruiting
668211,Headhunting
668211,Talent Assessment
11173457,Web Accessibility
11173457,Section 508
11173457,WCAG
11173457,CVAA
11173457,AODA
11173457,ADA
11173457,Compliance
11173457,A11y
11173457,VPAT
40586,Nuclear Power Plant Simulators
40586,Fossil/Thermal Plant Simulators
40586,Plant Operator training
40586,Oil & Gas and Refinery Simulation
40586,Electrical Systems Engineering
40586,Specialized Plant Services
40586,Severe Accident Simulation
20826,Clean Energy
20826,Renewable energy
3223465,Installation
3223465,Maintenance
3223465,Grading & Drainage
3223465,Patios & Walkways
3223465,Pools & Spas
3223465,"Retaining Walls, Seat Walls, & Outcroppings"
3223465,Outdoor Fireplaces & Fire Pits
3223465,Outdoor Lighting
3223465,Irrigation
20344,Data Centers
20344,Colocation
20344,Business Ecosystems
20344,Cloud Services
20344,Turn-Key Flex (TKF)
20344,Powered Base Buildings (PBB)
20344,interconnection
90052,Strategy
90052,Creative
90052,Retail Design
90052,Video Production
90052,UI Design
90052,Campaign Development
90052,Messaging Platforms
90052,Motion Graphics
90052,Consumer Strategy
90052,Digital Activations
305697,Eating Disorders
305697,Mood Disorders
305697,Co-Occurring Disorders
305697,Mental Health
30541,Marketing Mix Modeling
30541,Marketing Analytics
30541,Customer Segmentation
30541,Return on Marketing Investment
30541,Marketing Consulting
30541,Software and Dashboards
30541,Unified Measurement
30541,Multi-touch Attribution
30541,Commercial Mix Modeling
30541,Brand Impact
5240076,Talent
5240076,Job board
5240076,Mentoring
5240076,Social app
5240076,Community 
5240076,LGBTQ+ Rights
35563211,Youth Enrichment Programs
35563211,Customized interactive workshops
35563211,Training
10646311,Marketing
10646311,Digital Media
10646311,Advertising
10646311,SEO
10646311,Social Media Marketing
10646311,Web Design
10646311,Digital Strategy
216716,"Recruiting for Translation, localization & interpreting for agencies & in-house/client side"
216716,"SEM, Digital Media Planners/Strategists, Paid Social, Email Marketing"
216716,"Software sales for MarTech, CXM, E-Commerce, BI, WCM, ECM, AdTech & Big Data"
216716,M&A Advisory & Introduction Services
14296,Flexible Packaging
14296,Rigid Packaging
14296,Converting
14296,Manufacturing
14296,Medical Packaging
14296,Films
14296,Sustainable Packaging
14296,Paper Packaging
14296,PCR Packaging
14296,PE Packaging
14296,Compostable Packaging
14296,Manufacturing Jobs
14296,Shelf Impact Packaging
14296,Innovative Packaging
35486746,HR
35486746,Human Resources Consulting
35486746,Recruiting Process
35486746,Leadership Development
35486746,Team Development
35486746,Interview Training
35486746,Interview Guides
35486746,Behavioral Interviewing
35486746,Diversity and Inclusion Programs
35486746,Speaker
35486746,Confidential HR Alert line
24015,Early Phase Clinical Research
24015,Phase II-III Clinical Research
24015,RWE-Late Phase Clinical Research
24015,Medical Device and Diagnostics
24015,Regulatory Affairs
24015,Medical Writing
24015,Clinical Monitoring
24015,Clinical Trial Management
24015,Biostatistics and Data Sciences
24015,Drug Safety and Pharmacovigilance
24015,Quality Assurance
24015,Central Laboratories
24015,Bioanalytical Laboratories
24015,Imaging & ECG  Core Labs
24015,Oncology clinical development
24015,Nephrology clinical development
24015,Neuroscience clinical development
24015,Infectious Disease clinical development
24015,Cardiovascular clinical development
24015,Metabolic and endocrine clinical development
24015,Rare disease clinical development
24015,Cell and gene therapy clinical development
24015,Radiopharmaceuticals
508154,Hospital
508154,Medical Center
508154,Healthcare
116575,GIS
116575,Recruiting
116575,Job Posting
116575,Employment
116575,Geospatial
116575,Talent Management
116575,Sourcing
116575,Candidate
116575,Career Transition
116575,Job Board
116575,Surveying
116575,Staffing
116575,Civil Engineering
116575,Aerial Surveying
116575,lidar
116575,cloud engineering
116575,mapping
116575,software development
116575,GPS
116575,Photogrammetry
116575,Land Surveying
434828,HR Consulting
434828,Property & Casualty Insurance
434828,Retirement Services
434828,Employee Benefits
3047,Manufacturing
3047,Aluminum
3047,Innovation
3047,Sustainability
3047,alumina
3047,bauxite
3047,mining
3047,refining
3047,casting
225538,Business Strategy
225538,Branding and Brand Experience
225538,Data Science
225538,Research
225538,User Experience Design
225538,Creative
225538,Technology
225538,Content
225538,Social Media & Communications
225538,User Relationship Management
225538,Business Consulting
225538,Innovation Strategy
225538,Growth Creation
225538,Product Development
225538,Web3
225538,Experience Innovation
3327877,Medical device manufacturer and distributor
3327877,orthopaedic surgical implant
3327877,Orthopaedics
3327877,spinal implant
3327877,spine surgery
303602,Full Service Restaurant Disposables
303602,Disposable Food Service Products
303602,"Napkins, Plates, Cups, Utensils, Tablecovers"
303602,Customizable Napkins
623444,design
623444,architecture
623444,media & influencer relations
623444,strategic planning
623444,media buying - print & digital
623444,industry sponsorships
623444,art direction & branding
623444,competition development & management
623444,international & domestic press tours
623444,"trade show, pavilion & booth development & management"
623444,round tables & panel discussions
623444,showroom events
623444,"social media strategy, management, monitoring & reporting"
623444,seminars & CEUs
623444,press conferences
623444,media & designer/architect events
623444,press material production
623444,email newsletters
623444,arts
623444,digital marketing
623444,culture
11716822,renewable energy
11716822,high performance computing
11716822,data center
11716822,crypto mining
11716822,bitcoin
11716822,cryptocurrency
11716822,clean energy
11716822,curtailment
11716822,energy storage solutions
11716822,power
11716822,machine learning
11716822,AI
11716822,artificial intelligence
11716822,cloud computing
14821224,University of Michigan Employee Asset Management
14821224,Divorce Mediation Financial Counseling
14821224,Comprehensive Financial Planning
14821224,Portfolio Management
4816126,NERC CIP Complaince
4816126,Utility Cyber Security Practices
4816126,ES-C2M2
4816126,Critical Infrastructure Protection
4816126,NIST Cyber Security Framework
4816126,CIP-008/CIP-009 Facilitated Exercises
4816126,Physical Security Assessments
4816126,Industry Product Alignment
3877442,Personal Injury Claims
3877442,Wrongful Death Claims
3877442,Premises Liability Claims
3877442,Spinal Cord Injury Claims
3877442,Brain Injury Claims
3877442,Auto Accidents Claims
3877442,Trucking Accidents Claims
3877442,Catastrophic Injuries Claims
3877442,Defective Products Claims
3877442,Mass Tort Claims
3877442,Traumatic Brain Injury Claims
3877442,Metformin Cancer Lawsuits
3877442,Bad Faith Litigation
945733,Welding
945733,Brazing
945733,Coating
945733,Thermal Spray
945733,Wearplates
945733,Coated parts
945733,Plasma Arc Welding
945733,HVOF Spray systems
945733,Mig machines
945733,Tig AC/DC machines
945733,Arc Welding inverters
945733,boiler coatings
945733,vertical roller mill refurbishment
945733,maintenance & repair
945733,welding technology
945733,brazing technology
945733,laser cladding
8794,Logistics Real Estate
8794,Energy & Sustainability
8794,Mobility
8794,Operations Solutions
8794,Warehouse Solutions
6385405,Blockchain
6385405,Research
6385405,Development
6385405,Consultancy
6385405,Education
436898,support structures & racking systems • Automated data collection • Material flow software & controls • 24/7 technical service
436898,support & maintenance
5127650,Wireless
5127650,Wireline
5127650,Critical Infrastructure
5127650,In-Building
5127650,EV Charge
5127650,Network Facilities
5127650,iDAS
5127650,oDAS
5127650,Small Cell
5127650,Wi-Fi
5127650,HVAC
5127650,L&A
5127650,Site Acquisition
5127650,FTTx
5127650,A&E
5127650,iBwave
5127650,Private LTE
5127650,Public Safety Systems
5127650,New Site Builds
5127650,Tower Erection
5127650,Structural Modifications
5127650,Antenna Modifications
9596847,Grocery
9596847,Pharmacy
9596847,General Merchandise
9596847,Retail
9596847,Grocery Manufacturing
9596847,Distribution
9596847,Supermarket
9596847,Organic Produce
9596847,e-commerce
9596847,food
40639,automotive retail
949762,Global Advertising Adaptation
949762,Global Advertising Versioning
949762,VFX
949762,Global Advertising
949762,Global Production
949762,Brand Data Management
949762,DAM Managed Services
949762,eCommerce
949762,Digital Asset Management
949762,DAM Platform Consultancy
949762,Commerce Enablement
949762,Content Delivery Technology
949762,Content Strategy
949762,Creative Operations
949762,Digital Shelf
949762,SKU Rationalization
949762,In-House Agencies
949762,Platform Adoption
949762,PIM Implementation
949762,Modular Content
949762,Platform Health Check
949762,Tech Stack Evaluation
90987,Hydraulic Drives
90987,Electric Drive Systems
90987,Lithium Batteries
90987,Hydraulic Transaxles
90987,Hydraulic Motors
90987,Electric Motors
90987,Hydraulic Pumps
90987,Industrial
90987,Professional
90987,Lawn and Garden
90987,Commercial
90987,Engineering
90987,Manufacturing
90987,Software
90987,Autonomous
35444225,Clinical Trials
35444225,Patient Recruitment
35444225,Phase I-IV
35444225,Good Clinical Practice
35444225,Clinical Trial Management System (CTMS)
35444225,Electronic Data Capture (EDC)
35444225,U.S. Title 21 CFR Part 11 Regulations
35444225,U.S. Food and Drug Administration FDA
35444225,Standard Operating Procedure (SOP)
35444225,Electronic Medical Record (EMR)
35444225,Institutional Review Board (IRB)
23081,Software Version Management
23081,Source Code Control
23081,Version Control
23081,Version Management
23081,SCM
23081,IP Threat Detection
23081,Git Management
23081,Code Review
23081,Agile Project Management
23081,DevOps
101331233,Staffing
101331233,Staff Augmentation
101331233,Recruiting
101331233,Recruitment Services
101331233,SOW
101331233,Executive Search
101331233,Permanent Placement
101331233,Staffing Services
101331233,Temporary Staffing
101331233,Direct Hire Staffing
101331233,Direct Hire Placements
101331233,Recruiter
101331233,Talent Acquisition
101331233,Client Acquisition
101331233,Payrolling
101331233,Payroll
829341,Costume Design
829341,Costume Manufacturing
68901545,Ophthalmology
68901545,Optometry
68901545,Optical
68901545,Eye Exams
68901545,Glasses
68901545,Sunglasses
68901545,Contact Lenses
68901545,Cataract Surgery
10008489,pharmacy benefit management
10008489,healthcare analytics
10008489,benefit strategy
10008489,claim adjudication
10008489,clinical services
10008489,plan implementation
10008489,health technology
10008489,group purchasing
10008489,pharmacy benefit administration
10008489,retail network management
10008489,platform as a service
15179318,Hospitality
15179318,Property management
15179318,Travel accommodations
15179318,Internet
15179318,Software Development
34333,Organic Meats
9216906,Technology
9216906,Risk & Compliance
9216906,Turnaround & Restructuring
9216906,Disputes & Expert Testimony
9216906,Investigations
9216906,Aerospace & Defense
9216906,Construction
9216906,Healthcare & Life Sciences
9216906,Government & Public Sector
9216906,"Manufacturing, Chemicals & Industrials"
9216906,Financial Services
9216906,"Hospitality, Gaming, & Leisure"
9216906,Real Estate
9216906,Retail & Consumer Products
9216906,"Technology, Media & Telecom"
9216906,Transportation & Logistics
9216906,Change Management
9216906,Analytics & Digital Transformation
9216906,Cybersecurity
9216906,Economics & Statistics
9216906,Intellectual Property
9216906,"Transactions, Finance, & Governance"
9216906,Office of the CFO
9216906,Joint Ventures & Partnerships
9216906,"National Security, Trade, & Technology"
9216906,Management Consulting
9216906,Consulting and Advisory Services
9216906,Global Management Consulting
1407502,Building Maintenance
1407502,Security Services
1407502,Restoration
1407502,Courier Services
1407502,Electrical
1407502,Commercial Flooring
1407502,Commercial Painting
19022927,Med Spa
19022927,Aesthetic Clinic
321712,Business Systems Optimization
321712,Business Systems Implementation
321712,Cloud Software
321712,Convention Industry Software
321712,General Service Contractor Software
321712,Cloud CRM
321712,Cloud ERP
321712,Cloud Financials
321712,Event technologies 
321712,Event Services Software 
321712,Event technology specialists
321712,Merchant Services
321712,React technologies 
321712,Exhibit House Software
321712,Trade Show Software
321712,Oracle NetSuite
321712,NetSuite Partner
321712,Experiential Marketing Software
321712,Event Management Software
3599281,Web Content Management Systems (WCMS)
3599281,Product Information Management System (PIM)
3599281,eCommerce Platform
211166,Member Service
211166,Banking
211166,Financial Wellness
211166,Lending
211166,Debt Consolidation
211166,Savings
211166,Checking
211166,Mortgages
211166,Business
211166,Small Businesses
211166,Auto Loans
211166,Security
211166,Credit Unions
211166,Deposits
211166,Financial Education
211166,Community
128519,Roofing Installer/Contractor and Service Provider
664795,Document Processing Hardware Deployment
664795,Graphic Design and Printing
664795,System Maintenance
664795,On-Site IT Staff Support & Help Desk
664795,Office Supplies Delivery
664795,Electronic Document Management System Development & Implementation and EDI/XML Migrations
664795,Consulting 
664795,Healthcare
664795,Government
664795,Energy and Utilities 
664795,Data Management
33183378,Hospitality
33183378,Technology
33183378,Problem Solving
33183378,Partnerships
33183378,Integration
33183378,Efficiency
33183378,Accountability
33183378,Tracking
33183378,Guest Experience Management System
33183378,Management System
33183378,Hotel Operations
33183378,SaaS
33183378,Information Technologies
33183378,Cloud
33183378,Service Request Software
33183378,Request & Complaint Management System
33183378,Hospitality Guest App
649629,Human Resources
649629,Recruiting
649629,Coaching & Training
649629,Benefits Management
649629,Employee Relations
649629,Safety Programs
649629,Investigations
649629,Advisory Services
649629,Human Resources Management 
649629,Translation Services
71644541,Outsourcing Service
71644541,Coding and Auditing Services
71644541,Eligibility & Benefit Verification
71644541,Outsourcing/Offshoring
71644541,"BPM/BPO, Medical Billing and Coding Outsourcing(Healthcare) Services"
71644541,tele-health Coding
71644541,Revenue Cycle Management
71644541,Healthcare IT
71644541,Clinical Documentation Improvement
71644541,Credentialing and Contracting
43010,Business Process Management
43010,Enterprise Mobility
43010,IT Staff Augmentation
43010,Case Management
43010,Document Capture and Transformation
43010,Robotic Process Automation
43010,Accounts Payable Automation
43010,HR Onboarding Solution
43010,Expense Management Solution
43010,Intelligent Automation applications
21250,HVAC
21250,Energy Management
21250,HVAC Facility Services
21250,Energy Solutions
21250,Replacement HVAC Parts
21250,Energy Efficiency 
21250,building and facility management
21250,building controls
21250,Commercial HVAC
80556122,manufacturing
80556122,chemicals
80556122,janitorial cleaners
80556122,institutional laundry
80556122,food industry
80556122,warewashing
80556122,laundry detergent
80556122,dish detergents
11061951,Transportation Studies
11061951,Transportation Safety
11061951,Transportation Technology
11061951,Planning
11061951,Traffic Engineering
11061951,Traffic Operations
11061951,Intelligent Transportation Systems
11061951,Complete Streets
11061951,Active Transportation Planning
11061951,Road Safety Assessments
11061951,Traffic Impact Analysis
11061951,Transportation Planning
11061951,ITS Systems Engineering
11061951,Safe Routes to Schools
11061951,Vision Zero
11061951,Crash Analysis
11061951,Systemic Safety Improvements
11061951,Corridor Improvements
11061951,Enterprise Systems Integration
11061951,ITS Concept of Operations
76259801,Accounting/Finance Recruitment
76259801,Commercial Real Estate Recruitment
76259801,Life Science Recruitment
76259801,Engineering Recruitment
76259801,Technology Recruitment
76259801,Leadership Recruiting
76259801,Government Recruitment
18546454,cloud kitchen
18546454,ghost kitchen
18546454,kitchen operations
18546454,food delivery
18546454,real estate
18546454,SaaS
669768,PCI DSS Assessment Services
669768,SOC 1: SSAE 18 Examinations
669768,ISO 27001 Certifications
669768,SOC 2 Services
669768,FISMA Security Assessments
669768,HITRUST Certifications
669768,HIPAA and HITECH Services
669768,FedRAMP Security Assessments
669768,Penetration Testing
669768,Social Engineering Testing
669768,SOC for Cybersecurity
669768,ISO 27701 Certifications
669768,ISO 23001 Certifications
1724775,Engineering and Construction Management Staffing
1724775,Oil & Gas Industry Professional Recrutiment Services
1724775,Engineering and Design Talent Aquisition
1724775,Construction Management Services
5998788,Underground Construction
5998788,Water and Waste Water Facilities
5998788,General Engineering Design/Build
5998788,General Engineering Contracting
1262,Investment Banking
1262,Asset Management
1262,Retail Banking
1262,Private Wealth Management
1262,Private Banking
1262,Transaction Banking
54644544,Railroad
54644544,Railroad Construction
54644544,Construction
165949,photos
165949,photo books
165949,cards & stationery
165949,gifts
165949,share sites
165949,home decor
165949,invitations
165949,holiday cards
165949,Christmas cards
165949,ornaments
165949,calendars
165949,wall art
165949,graduation
165949,Holiday gifts
165949,photo prints
165949,personalized gifts
165949,wedding
300828,hospice
300828,grief support
300828,end-of-life education
300828,palliative care
300828,home care
300828,home health
10416900,Food
10416900,Hardware
10416900,Home
10416900,Internet of Things
10416900,Cooking
10416900,Health and Fitness
10416900,Tech
41513,Dynamics CRM
41513,Dynamics 365
41513,Power BI
41513,Power Platform
41513,Business Intelligence
41513,Cloud Services
41513,Data & Analytics
41513,ERP
41513,Customer Engagement
41513,Field Service
41513,Microsoft Dynamics 365
41513,Cloud Migration
41513,Business Application Services
41513,Distribution
41513,Manufacturing
41513,Add-On Solutions
68008281,Pneumatic Packers
68008281,Turbine Packers
68008281,Pyrogenic Silica
68008281,Fumed Silica
68008281,Starch
68008281,Four
68008281,Pigments
68008281,Cacoa
68008281,Carbon Black
68008281,Fish Oils
68008281,Food Oils
68008281,Vacuum Packers
68008281,Oil Additives
68008281,Liquid Fillers
68008281,Jerry Cans
68008281,Drums
68008281,IBCs
68008281,FIBCs
68008281,Valve Bags
68008281,Palettizers
68008281,Shrink Wrappers
68008281,Fertilizers
68008281,Resins
68008281,Packaging Robots
18942093,Injectables
18942093,Animal Health
18942093,Clinical Research
18942093,R&D
18942093,Contract Manufacturing
18942093,Pharmaceuticals
5312630,Physical Therapy
5312630,Chiropractic
5312630,Acupuncture
5312630,Wellness
5312630,Hand Therapy
